source,target
1077725,188536
425535,304658
39421,41185
290472,962773
3615,37568
577787,1030122
397138,287571
264655,310619
237847,333311
288732,382174
78302,245520
3168,25186
284505,284448
1311506,819286
747338,709470
139850,971032
336843,319209
289267,67756
5541,124321
73961,140542
365599,319302
429520,636870
149160,192188
60914,674215
471447,35630
454806,487303
1389609,530039
113194,270112
345040,108616
90555,487596
424674,425714
4267,97741
114833,584443
841270,92596
636958,325231
194148,9169
173346,686994
408204,130856
331028,271729
309439,156935
238653,238654
299563,505723
362874,266909
1329175,1146443
136549,67562
480802,377006
950706,1342731
212227,278522
79319,439505
373716,822743
636492,318657
1043433,996490
374560,524126
119920,229999
102389,152631
288571,78056
794699,1436921
368646,368762
3564,86832
294117,65951
1260170,676826
1180831,936310
722125,905381
149925,140027
80917,791276
142643,706609
225634,517364
26740,253002
97797,339537
330200,686551
355611,513045
788417,712963
267018,121092
1418781,591287
20864,335077
118596,731810
651240,59135
150332,261181
416704,247144
649751,767517
209345,247726
86783,57166
355640,242228
426381,426654
497064,43901
433478,699885
918187,1525354
675559,80426
731961,761595
93194,719092
261593,372568
802994,90481
830292,680413
867305,386701
1248073,545714
335000,468524
440563,400298
753143,508841
784125,178147
1057024,1057042
995808,325967
324320,420333
96119,214722
80168,800554
78806,601139
899581,692470
13704,7922
92169,210759
114771,194131
279114,211855
438344,343501
8297,80710
836898,344399
679968,343187
182256,706826
35446,15250
669682,147003
1009660,577540
277108,251788
364237,131350
552959,751951
775166,402940
4999,112766
368901,203111
417388,799502
229816,697551
223698,732283
423001,444710
59180,173160
822753,349954
363469,483598
192011,576757
580741,173974
112225,351525
758898,748469
451439,998434
140426,111198
193511,142290
222706,28539
835411,397677
84228,40168
1148093,966168
207116,706947
707097,716574
191667,402061
651464,259812
978688,985436
363698,91646
149882,185272
411419,409344
717343,259411
873824,406180
946255,1532177
75218,183617
707403,480296
761372,307023
441139,536228
571364,336054
135850,750224
141865,235197
1104750,348832
545854,462553
597075,157157
605429,831459
109427,104871
176064,1055412
88002,821964
96712,272851
336178,442692
25495,20705
215672,682405
144794,315918
107423,523962
360988,195574
11244,28279
579151,460729
150820,539752
65755,265996
1149010,225790
34745,228890
315269,193286
341760,949534
466027,557542
245078,189178
705705,1016381
603686,757578
177933,215606
170066,741490
271349,414747
360753,392985
416628,544552
42480,390991
449776,646924
361670,361792
619311,224311
35257,470089
242931,395030
80444,80539
212037,496725
298567,116244
222197,307693
285730,338567
726639,310015
352485,584806
191362,368480
257469,421
1355837,781595
32328,439033
136222,145899
27250,148744
229,4085
35485,89766
642423,194027
790061,202267
258896,290936
161894,605274
226002,640957
409618,451051
221755,48372
1531735,1562551
565021,797363
73632,171331
365726,59744
138849,362113
196189,146908
428769,826737
298574,451655
269741,216254
242986,647309
81541,795279
70631,225487
655299,1446386
8305,650
677591,434731
499109,38693
843710,516605
1137233,858160
95310,230422
267013,266786
295421,487028
782917,971855
946478,877769
296230,929983
786428,584581
863691,193058
542928,462555
471170,242196
562758,479426
306689,110862
183755,410213
628282,877466
217577,216553
160131,174356
537420,357726
319282,369667
62846,84841
1286938,1286195
77769,341314
95481,805349
597975,237892
785681,444328
558770,683013
87914,89750
27369,56290
540039,1113251
1619810,1515170
1263272,108198
633939,633021
968557,1364754
143382,978885
145386,580816
713549,271499
381052,1295559
72066,36307
53339,623593
492865,256293
582796,423546
277907,284380
240630,1122519
752118,337275
411697,776341
822949,388509
153014,69105
477063,402678
744330,374084
113155,867103
29585,6481
93490,8557
144337,176499
352620,414389
497484,380380
726670,199842
196491,132576
1323539,628477
1218161,819739
819725,624225
1099209,298196
1068988,306925
1501262,1189828
508838,457040
282197,145681
1353710,73326
301206,845245
384028,823328
598462,153360
737605,70165
85809,405087
1584295,1519393
370707,348957
47238,208488
419878,150880
353466,665488
464649,1048516
442959,478377
894755,368124
14223,44697
124176,522477
555493,791780
215952,217943
699994,429319
94203,11229
229961,17141
30787,74106
514866,433616
42037,180451
904001,870697
694998,995267
143159,809526
781680,716699
959685,968023
333043,180105
432887,282661
680374,122535
475664,420319
1179472,290015
453901,514918
53429,161837
123041,441936
372783,445729
802360,600711
449235,127879
319411,33549
510998,490589
864968,1146292
325671,325803
335787,759916
566108,546003
213690,595563
157393,65166
138180,183112
2120,24703
118339,583257
521602,180966
166813,171132
546941,520321
700021,616381
5540,122839
1231229,311208
894127,343779
453160,205606
391871,391869
442908,498222
719416,349175
743907,139496
466119,251942
202470,1098948
242225,260880
1095060,377375
168942,424455
236044,346632
720375,496899
211509,309495
499585,563124
86959,92006
127678,593834
171687,438272
30897,320698
477070,424540
183730,202826
231974,325650
25994,404594
613104,621966
108942,888785
1260354,907533
219342,1029156
97229,4241
212932,574952
1196240,276800
894046,240957
35158,3462
617266,660028
193098,66312
988202,988301
160081,14155
478391,304684
84977,84965
848,25557
626034,53667
282300,264027
602749,189291
563308,164069
304234,208572
261330,475570
59705,295056
715241,332989
1262898,466760
496110,403092
207624,207399
746753,1218246
97750,67125
342885,342226
1387764,933491
571847,237005
234668,453108
261400,13677
39267,402060
592817,224792
964080,1248525
6256,287141
989874,315683
290185,325942
168113,466894
761419,749044
221317,316486
132373,92600
199721,96451
9659,200217
481897,397324
637946,453621
1167475,483310
862216,1050717
867749,878507
536122,211199
77824,459594
747644,71874
792102,630003
685698,731678
316803,651646
633245,503532
201000,1097821
1178178,696870
593207,905786
605168,305518
562262,911494
497931,809606
156737,637063
966925,137850
377435,260484
169219,67328
261097,261160
211727,282411
154693,154682
534174,452947
598378,85648
939831,1368315
1120044,745329
806820,693351
331123,280601
114838,36148
381372,261782
178189,986349
759999,313850
753665,951049
368606,914780
303777,253985
109133,606192
1433328,934244
416467,388689
68015,507907
433911,294025
136059,59111
396156,744080
138999,51272
963037,649199
1139036,445689
131899,817878
142029,6296
518864,191867
428000,50436
759353,129702
135290,114121
624426,1434184
223607,518795
13629,126765
248707,74473
120880,760794
1272290,648220
133171,16742
968805,276721
329848,1537391
684534,1235074
567008,324483
141161,754896
48714,587673
105265,188897
50893,1166995
361065,218184
189837,135308
391444,36726
1544859,1625109
621116,177096
337242,188390
73230,248299
750442,457263
468546,468647
100395,1043701
754588,876998
801783,708077
940586,803972
7187,4425
560793,355733
72892,202640
312899,812599
319213,70125
13393,22412
80427,878497
999040,589472
8242,179277
828000,616442
1011845,332833
620133,910809
29531,220679
96617,578897
192541,468324
842775,209392
59983,561529
210852,202670
104586,477735
594793,48985
556131,146887
8203,13306
898695,247321
5867,99298
896803,424627
77751,776071
487785,435196
772380,868876
971118,427900
273377,335138
1096123,220382
718861,41005
61102,178381
153309,236762
101859,103709
417658,35347
820319,1270880
511433,1351998
1330891,1103400
379470,379405
962572,412750
121118,376224
245963,52968
267428,444087
416397,287793
113842,116642
188617,167200
38203,189342
489214,93081
692393,295140
210701,210896
594948,878379
489322,143189
90042,712149
13744,259239
993573,259952
30085,20088
75028,256002
490410,1366166
236401,269617
74820,154720
451771,201659
1280965,364955
1032983,1161920
349363,171690
104033,844460
716,1592
1619468,1483208
172011,388246
15651,641769
173783,192316
361733,362033
320684,507795
108318,8749
288118,667287
635282,129567
227442,604475
173159,478906
1230162,332597
679937,86828
320063,958924
683547,374854
1264592,577110
733044,339153
985616,744172
1426443,875112
82220,64866
429279,30823
126459,125489
80495,375682
172170,668657
74233,108304
223398,835847
292106,599000
54417,15577
578041,47344
269222,357953
86489,366180
295367,1114027
60964,244703
1360416,669975
29252,40761
562501,454908
111116,287386
133467,118327
363159,1144405
473273,104616
270236,195886
556093,670853
135952,393015
671457,1311707
359946,72200
110442,109482
1337120,520887
652829,143764
684197,214581
240709,411136
591129,950100
968949,604988
227582,132014
283238,1166907
1208206,911311
75904,189287
213398,458513
437494,443114
644370,876890
304238,499357
209035,179298
948419,130582
1504525,448029
726007,1053146
915302,243084
54488,247545
889280,889327
1356,42
1136028,279709
109359,139839
861262,192869
635986,228719
107656,292452
257839,261305
108605,396833
326050,337600
382090,343385
745335,280681
910476,196488
880635,361325
415961,608457
960006,360957
46873,100114
82855,941645
528915,307478
362023,87418
754472,182498
220037,1022326
106261,566298
65387,31307
260089,792194
93277,362128
136312,122621
837227,368676
320338,819471
287464,741680
257028,187632
431887,1124962
358564,496384
418407,700901
694410,531909
347983,405660
558666,858191
901889,864439
608588,314696
268964,269473
101134,80722
925145,726787
633414,446002
190433,273803
318276,755565
353058,564727
496179,325205
435019,772877
483468,477384
477287,768556
430063,462563
475668,284241
480521,285558
980990,434354
176742,1331518
319959,498711
60007,60581
533286,206099
733134,1251361
356495,502373
468745,194567
528955,63247
858564,1158129
694516,84034
949936,880962
797207,892975
168142,279362
710733,134088
62872,205163
181121,340631
296614,134085
1810,44189
154153,58529
1087275,194281
10871,13524
297306,297305
506697,1006801
411458,64463
97730,524991
80512,274785
41112,24139
1597781,1376950
284105,277430
295664,47788
1079482,384381
1081910,191041
1161057,355497
863348,333266
973401,502720
101952,97908
234496,189436
397172,545139
105824,190414
1029041,269009
1098663,321895
498718,224668
355627,354410
187489,468530
160740,386491
1003134,840681
172236,38306
38196,38113
794523,536963
100865,177464
85667,809329
698399,128829
712198,639805
104899,228702
312556,183497
766320,478478
17229,36032
698967,731060
359470,306328
306765,580379
36940,36267
707831,492484
77515,14001
645871,392483
534100,145705
52383,15523
414330,383413
1036438,1134240
548933,139256
1180642,1473759
116811,733653
19820,98679
107892,472135
300353,137439
103541,529241
56470,539541
189666,189628
55022,486799
7584,165785
518322,522483
1013673,375579
957236,195969
350695,713072
110157,107541
832456,474906
136730,964200
407350,985225
787710,354497
102576,394790
796822,837346
469435,1352509
703057,323191
238857,258611
407766,359205
345820,475010
747561,1082488
272364,835836
379118,643202
870517,278141
620746,839988
697526,477643
8019,178801
227366,223763
81369,16751
115020,213370
41423,52046
1243840,538387
617323,52704
21179,10783
562031,663250
803056,952584
129766,542045
442325,448438
118625,230827
6559,22652
332114,441284
1019481,1307496
358368,405547
672200,850647
1211639,87356
390588,297358
502209,341328
726211,799040
1008601,411228
201666,838099
521828,84493
440572,156838
244689,809671
722345,142690
174303,252045
358405,273975
115728,341643
213973,245037
66532,275649
462080,66711
312623,416882
91451,808916
786855,1594141
161758,7503
335450,433469
582852,689835
38265,232940
167828,408163
327754,645437
137852,166009
984657,345507
792614,1214318
507630,174157
563188,169152
1051825,314905
55115,237445
965965,56870
692935,649511
405950,278699
414875,496523
251385,475291
631676,369778
616504,752201
339666,543686
1001399,997826
315349,1222968
122541,927746
37262,80999
928005,328449
306578,73732
623187,289585
359030,675317
146789,208074
212551,543604
79140,177099
76295,261481
55566,272182
297613,469640
560641,975381
863666,908688
1070838,758521
270843,31311
18379,114850
184645,487826
223697,563050
120770,120722
486882,76653
77843,661725
45230,440627
161814,853076
552989,909451
6641,146611
814248,138728
1556517,1422321
247616,553241
141076,28969
498998,113769
152734,661624
611237,611342
21347,70016
185453,1462281
211970,761498
61160,490761
519360,775166
513438,95704
30313,25022
512415,562799
892866,225750
420866,426566
30971,291410
32655,77499
252673,80563
67552,228385
247085,331996
5299,5979
291366,415531
804154,510851
223792,52402
333595,621900
438555,253287
146898,731199
252572,256210
804472,535059
326114,853381
752703,165501
290565,401299
94669,74147
709962,65773
664361,220688
71051,389539
267103,412337
341756,21787
1369144,1468625
783198,783197
442651,324361
73719,380418
440940,455653
939032,530318
855001,384981
110428,304046
15428,25205
540864,42421
908421,400367
316982,689449
414431,494439
539826,569725
1171766,684936
1093175,409528
24772,143436
230279,145833
119393,132536
111432,273813
676569,1261027
399949,55953
56309,60504
1271904,353168
592813,636661
67625,364160
739703,672548
178061,185532
1265741,347282
164992,217299
938990,108198
675106,665860
633773,279763
103177,137965
840011,747618
739925,1206209
119252,495304
440327,522155
456794,98317
757971,790700
568378,561872
629836,639455
464019,336474
839589,224489
276243,584078
382830,157323
880164,247899
95973,164345
273941,113073
230968,205405
295214,31962
589332,663223
1109542,465880
365720,380831
26544,26648
1315623,1321561
728875,53980
852992,1297617
677426,846849
323154,297850
184340,407333
158914,143720
570492,356086
565580,1293905
53440,177545
112162,188159
515715,351736
595393,76781
435473,1176143
